golddiffat10,xpdiffat10,csdiffat10,golddiffat15,xpdiffat15,csdiffat15,result
-257.15434931076294,-1258.8568433210164,85.72526074956096,-3720.9966406577178,2033.3662164571267,-12.811009228247828,0
2551.8951872681337,-471.6798459309107,22.77785314619449,-1428.166480711777,1779.1092326061623,-43.45684482771983,0
-371.47799561202766,1234.945100659521,94.23021767164911,-4999.713591555941,-338.46921484870217,-23.949175493206226,0
450.97934751086194,-564.4686823208211,65.37326421177679,-347.64631517134,3004.0585243370515,14.371855684917417,0
536.2795596213462,189.2600359479374,73.80820322668293,1990.5513909049287,-2760.9332386921174,-39.38458887616187,1
1536.7380731883811,589.7229155727568,57.717038453365674,898.9810132769372,637.7830841533246,-11.249093744566865,1
-2299.3657477146553,573.7390223622574,44.72111933751319,-163.89241436817318,3076.2332902598528,-12.455193417805093,0
-809.5339207525756,-555.7833676072395,59.90826416223557,-3010.873369802556,1415.750092115164,7.695757576275782,0
-258.6031809957601,-277.85043511397674,38.76138319052164,-2788.609254639387,-1136.4919103711168,-2.8322266649905927,0
-470.75716744199406,-1700.8534836364306,42.92224301220542,-292.15176643905147,295.9750134461342,-13.571458526119928,0
-1693.6632098634693,844.349658757165,91.71024124291426,-394.6950817751726,-639.0727871066867,40.12304196249793,0
823.7049597600644,-1433.1642079987364,39.236389747142724,1659.1718686753472,216.540805493077,-8.715510171601,1
-1902.0349209033354,442.78485612502845,41.10692075558734,-825.2355904302298,462.8266035807418,19.724517897652085,0
720.9621219622144,-314.2829243617319,69.35331639402172,-5074.717948579577,2163.7815742137827,-32.902906180247925,0
-1434.480285497679,1541.3565389643954,77.83450801487739,-70.84650234313716,-5477.277159428529,-92.63397751450955,0
-1346.9927718709343,-466.36683399813523,26.32796986082325,-1786.7814893502923,2591.1729933370466,-30.13626346689494,0
106.71244117418155,-1507.9369507827923,21.520860820892167,76.89100988157236,3444.6226752047505,21.39786703039354,1
1089.027639933208,-903.8428085817276,47.41571039819387,-3475.0843126589766,-589.4513543345008,-47.338398545736325,0
2671.011208513212,-60.46484063903998,18.45003427460838,-2211.8958247813175,2734.327407043413,31.474193558549715,0
-60.85486735459678,-565.2835859155203,95.22730787305079,-947.4946936425702,895.1167998718583,0.020239164844632285,0
-1242.645450367647,-716.9397247686992,49.0976243552299,3231.8570154706863,-2881.557383875094,-47.33389720834624,1
-325.1418311022734,355.5586216327386,4.456674215408967,-2251.112882352574,-64.4541568891812,11.687003939402992,0
-1656.5156037819152,-465.8882857170711,65.78743187292781,2216.037215040552,1238.6261170850903,-28.959032071954944,1
1338.7866640247855,241.91289047251112,69.15388092749731,752.3414028707657,-2079.4660766635,44.658114959850735,1
-1126.1190662625465,-527.7403582330091,5.9131440250206495,5612.760186283302,1799.4637142336219,-10.427096286289602,1
-2560.0707140475965,-666.7804191484754,47.29059414894114,2109.7984413646655,1787.0548118874958,9.290388530849269,1
-558.6069213987928,1935.4509090361737,110.0624467474164,-2872.6640245330464,3038.9992581651913,0.682705364553057,0
-982.0615505652822,-1465.8854738337616,70.93222943051637,-5605.439913961309,-1750.7214325215277,17.5179225311732,0
1717.5032189675924,-927.4877838620469,51.09434019830443,2661.5677963085523,2079.037793687826,-22.668275869726834,1
677.175373615483,341.6192072927707,24.516082808750603,-625.6294825933451,-941.3378016686772,9.095920405862483,0
-1415.666055606004,-1286.6576492799243,68.44765433596349,-510.6082538292914,515.0185550020067,-13.655896657513741,0
918.9897094572017,-810.762585982941,51.199205375126446,1338.6415854587437,-2622.4243491169805,80.76599098436448,1
-872.3776129222722,-638.0878508717087,43.75958421038344,115.47802540214958,661.1207583772697,-4.325599612684577,1
-815.6680325131263,1192.5128520219198,29.062532317708595,-6326.480812548948,1132.9393545286919,7.546425022795544,0
-899.5369191247786,1058.532708335139,38.80427745612246,1806.2732079674213,-459.12034811688164,13.705146214355699,1
979.3836814324314,373.26949960809,78.84854180411347,1062.3658099604063,183.99318684984323,8.17703436863174,1
-208.28804567598473,-1969.0274413130255,60.25452424987136,798.7831333378415,403.94440260905014,-65.66008267607415,1
1310.6510770920095,-703.7031988947032,67.7647400719354,245.2426418256597,2985.036295669092,-28.225792373017228,1
-2104.554456153978,693.5821454150548,50.995920796792234,-1141.0619987976524,1725.715865689716,-6.015298089081062,0
-841.0408756117429,2674.643611485683,86.56879511580095,-100.28827394287889,2343.5098666864724,-9.253246049697003,0
-1460.793895057748,394.57804111324924,58.68222854079807,-3159.4318472029604,2176.781279413755,27.09045571075289,0
2616.544973645861,436.0111862572525,39.978151569820504,-2069.7803552166056,221.88390569932923,5.023728091415536,0
421.81982275387975,-163.60765212218558,78.13071020889372,778.8790117774361,2526.8199545443786,-1.9739146572260626,1
1019.3183828938207,-1998.6669070345483,51.56597146717365,1476.8717545866673,-537.439182744668,141.91914049199383,1
1167.108974957408,844.4307943880992,86.2556725302149,1592.082002754666,1250.4644648521214,17.884784377310254,1
756.0234906668675,327.27081125819257,31.456698960133085,-3654.264372683988,2907.5158287987897,26.4190816652806,0
1716.751486509875,-74.32035609263562,46.571459498333184,540.6249430767078,3596.191330711324,58.367760583200834,1
-409.1176257951164,70.02621641211886,10.024116215475487,145.4446610786164,-226.5508427701323,-24.22987043589456,1
-145.12063099858435,883.8870687495436,106.487333641025,3038.670690577913,181.31049846232253,15.279522262662143,1
267.51644698020243,351.07894554676363,31.84358300959179,2268.6841925387225,-1313.2424342688878,84.58148316499903,1
2057.2609996479023,1135.0472833516778,59.40382714172208,-897.9992642855356,2965.4328667391287,89.08586850145016,0
382.077790818039,-1922.038384331508,57.93814036733159,969.5017307138063,-3604.5654256604503,9.31992264571616,1
944.2444956026333,-329.45927388702876,29.567631478732192,1091.0757468679153,-2033.3675031732216,-11.87632429841626,1
-183.20677806413528,1236.4820167871094,49.83225103013649,2130.748595509108,-977.4234406514604,-46.35412574276755,1
1299.4577030142366,-140.91598940628367,71.51760361639715,2256.4318101420517,2558.6516915063794,-10.294488994994447,1
1336.0608277662661,2080.4464194957236,91.34721311028979,2756.3403650666514,1078.3004936851635,62.29479033813222,1
-1280.0614056205782,68.32016815308559,101.28513042401158,1564.1718065943876,-244.09998650581485,50.45731647434371,1
-1829.7844200768625,2185.2291800757116,104.03580076205553,579.4909468606072,-1350.2662355782436,64.58148297404165,1
-2088.0546603113658,-214.6095690109584,41.53703749210626,2870.338795746252,1117.6787988055205,26.98016405740327,1
7.933012801613273,163.28538909286152,17.34978796309027,-759.3390316355941,-723.6873768849728,49.70050904474899,0
-736.6055657577499,141.2335846916251,57.55198700437966,-3952.0988978989712,152.02545890580222,93.1167929613363,0
2001.7086682739452,-479.82818323048457,49.487976381560664,3419.7200736456252,-1427.3091323048052,-37.71554876699292,1
-1342.9932783924744,-2.3954309177272535,71.14946044041145,2926.0376612227283,-556.5214376131112,-13.251835755063839,1
-170.8451359253087,-1977.2953622610248,78.90784276024839,-2654.154900388675,1757.128452506574,11.390002290297392,0
-231.17952833602249,706.2802048827873,39.53083805743092,4491.804310266549,-1110.768893346353,44.64995663093706,1
-250.02159032410725,1038.243660180199,33.266716397907246,4700.37133648845,195.9154802154677,-36.23022604702876,1
-531.065625106677,-1836.8746008939427,48.880913529012794,-2584.1687747899673,1714.3039695692062,29.13481801069284,0
-1429.3294444102457,509.80703042505934,25.559065128975373,408.08357974170923,1120.0322105018943,42.97835705017897,1
1112.1807595142764,1588.9318116513525,71.37905575530067,-900.0907821095805,2061.6602608452395,71.14752651518543,0
-1245.0669222144868,-629.6181112411113,61.57516932480442,1214.244402582106,-199.86327281314516,17.902101739636798,1
-797.8001777704358,-1.7523767328692088,52.16375075144201,3177.691004794848,997.6402352869227,-17.967038544703556,1
1183.1062292102451,585.4062462039481,79.04578035636469,-995.6032738342285,-1084.1087024399858,-46.67530801628752,0
-1450.9479644329256,188.87360169945543,80.59604853700648,328.7962697428588,1854.470769499823,-25.966483741269144,1
-502.4652687776636,1721.1338212156024,53.17832460757508,-7283.506993776974,251.39570069369714,-31.832008744739724,0
-722.5308026924571,-567.7968057734455,36.39120046568545,-1530.477994657879,-1067.2987256466893,55.06409798728579,0
2580.863564984138,-1998.5201653326562,68.11223121792077,-1799.4188699633219,-1245.8185978180823,36.092868777644895,0
1304.8781989578733,4.840187970263528,77.35896813993371,258.9180784585228,-2371.9928879027634,38.586755223553354,1
-1047.3912322225883,-741.3508008333408,59.223584113276736,-2316.353846759817,950.7187979071423,-11.338136444533927,0
-290.9275786954597,-754.2290802873648,37.399412415064944,1692.2629413394845,-456.97057139634836,-27.726158096715395,1
-3157.408415744961,34.87112761117798,40.46296075767225,3915.1641652082703,-1281.932358132482,42.01866098459777,1
1981.4055967422692,-1336.865668250023,50.65752803258498,889.9709476390634,-1826.161193403386,0.9618435864610473,1
-2094.6360235304046,407.7377272612782,14.46130269813247,3556.722877009007,5715.461701347995,63.35199290191885,1
984.5501817427321,-345.1065976255081,58.46915877709547,2679.4399632669306,-1294.2363727204026,-15.787119204029816,1
604.5866670676735,-1610.5292221921327,38.34664984059653,125.70042552011412,-1609.9544216458241,48.89662940512898,1
511.2734657633629,-377.90773101490583,29.03022570035498,1419.0030330102932,-2750.671779706136,-15.287988321592843,1
1423.56081483619,300.77149737198806,40.30885151458866,-3191.349561848873,1969.5866687297419,6.581086814839482,0
1089.8537227482757,1508.703471734013,-18.79464527657491,-1180.487569798238,742.529088384525,-22.25510470366155,0
149.3252124906257,-78.60087414491557,41.167171557740055,-2487.3412644700916,774.5142336845972,2.856304567741106,0
